Customer_ID,Name,DOB,PAN,Email,Phone,Address,Segment,KYC_Status,Onboarding_Date
CUST_06949,Lakshmi Sharma,1987-10-11,ABCDE123,lakshmisharma.6949@yahoo.com,918767416341,"82, Station Road",Mass Retail,Completed,2023-08-10
CUST_06986,Bhavya Choudhary,1962-04-11,PAN_ERROR,bhavyachoudhary.6986@outlook.com,916667625956,"692, MG Road",Mass Retail,Completed,2025-05-10
CUST_06996,Manish Kumar,1985-11-18,ABCDE123,manishkumar.6996@outlook.com,916089549653,"432, Station Road",Mass Retail,Completed,2025-05-03
CUST_07163,Kavya Patel,1969-04-25,ABCDE123,kavyapatel.7163@apexbankmail.com,917231132365,"443, Park Street",Mass Retail,Completed,2023-03-05
CUST_07449,Sanjay Kulkarni,1964-10-01,ABCDE123,sanjaykulkarni.7449@gmail.com,916578421705,"935, Lake View Road",Mass Retail,,2021-05-19
CUST_07469,Deepa Kulkarni,1951-05-15,PAN_ERROR,deepakulkarni.7469@gmail.com,919248429130,"524, Park Street",Mass Retail,Completed,2026-03-28
CUST_07470,Dev Agarwal,2003-05-19,12345ABCDE,devagarwal.7470@yahoo.com,917531686663,"165, Station Road",Mass Retail,Completed,2022-06-23
CUST_07542,Deepa Kumar,1961-03-11,PAN_ERROR,deepakumar.7542@yahoo.com,917410740608,"40, Park Street",Privileged,Pending,2023-02-05
CUST_07583,Vikas Patel,1987-02-04,ABCDE123,vikaspatel.7583@gmail.com,918926745996,"842, Market Road",Mass Retail,Completed,2023-05-30
CUST_07681,Neha Desai,1955-05-28,12345ABCDE,nehadesai.7681@gmail.com,919169800046,"282, Lake View Road",Mass Retail,Completed,2025-01-21
CUST_07745,Varun Mehta,1978-11-22,PAN_ERROR,varunmehta.7745@gmail.com,918706494069,"620, Park Street",Privileged,Completed,2025-01-22
CUST_08017,Ishita Joshi,1951-10-01,INVALID_PAN,ishitajoshi.8017@gmail.com,916119853029,"406, Lake View Road",Mass Retail,Completed,2026-06-12
CUST_08107,Aditya Singh,1969-10-13,12345ABCDE,adityasingh.8107@apexbankmail.com,918429418786,"164, Lake View Road",Mass Retail,Pending,2021-06-03
CUST_08231,Deepa Gupta,1988-09-27,INVALID_PAN,deepagupta.8231@gmail.com,918881814645,"830, Market Road",Mass Retail,Completed,2024-04-04
CUST_08411,Rahul Verma,1957-04-09,12345ABCDE,rahulverma.8411@gmail.com,918951167222,"520, Park Street",Mass Retail,Completed,2024-08-03
CUST_08615,Charan Reddy,1973-01-10,12345ABCDE,charanreddy.8615@gmail.com,918524092979,"266, MG Road",Mass Retail,Completed,2021-08-14
CUST_08772,Kavya Sharma,2001-10-17,PAN_ERROR,kavyasharma.8772@apexbankmail.com,918566393632,"223, Lake View Road",Privileged,Completed,2023-09-21
CUST_09127,Mohan Naidu,1974-06-20,PAN_ERROR,mohannaidu.9127@gmail.com,918354471130,"65, MG Road",Privileged,Completed,2022-07-19
CUST_09208,Yash Joshi,1985-04-13,PAN_ERROR,yashjoshi.9208@gmail.com,916807532430,"357, Park Street",Mass Retail,Completed,2025-11-02
CUST_09380,Pranav Verma,2003-05-27,INVALID_PAN,pranavverma.9380@gmail.com,919715224449,"847, Lake View Road",Privileged,Completed,2022-04-26
CUST_09395,Harish Verma,1948-07-15,ABCDE123,harishverma.9395@apexbankmail.com,916816843849,"906, Park Street",Mass Retail,Pending,2025-11-29
CUST_09423,Nikhil Kulkarni,1970-12-18,PAN_ERROR,nikhilkulkarni.9423@yahoo.com,918784331959,"390, Market Road",Privileged,Completed,2024-01-03
CUST_09446,Srinivas Agarwal,1990-09-05,12345ABCDE,srinivasagarwal.9446@yahoo.com,917039406558,"209, Market Road",Mass Retail,Failed,2021-05-22
CUST_09511,Akash Reddy,1959-06-25,ABCDE123,akashreddy.9511@outlook.com,916130596154,"345, Lake View Road",Mass Retail,Completed,2023-06-01
CUST_09676,Priya Choudhary,1948-07-11,ABCDE123,priyachoudhary.9676@yahoo.com,917062307863,"13, MG Road",Privileged,Completed,2025-08-05
CUST_09694,Sahil Naidu,1997-12-11,PAN_ERROR,sahilnaidu.9694@yahoo.com,918212235340,"770, Park Street",Mass Retail,Completed,2021-08-06
CUST_09760,Varun Naidu,1955-08-20,ABCDE123,varunnaidu.9760@apexbankmail.com,918450563088,"121, Lake View Road",Mass Retail,Pending,2021-03-10
CUST_09892,Rohan Mishra,1965-04-03,PAN_ERROR,rohanmishra.9892@outlook.com,919457021126,"124, Lake View Road",Mass Retail,Completed,2024-06-21
