Customer_ID,Name,DOB,PAN,Email,Phone,Address,Segment,KYC_Status,Onboarding_Date
CUST_05173,Dev Sharma,1986-12-12,12345ABCDE,devsharma.5173@gmail.com,917646887168,"315, Lake View Road",Privileged,Completed,2021-06-24
CUST_05176,Sneha Bose,1970-05-20,GDWBH7141G,snehabose.5176@outlook.com,916057266918,"100, Lake View Road",Mass Retail,Completed,2021-12-18
CUST_05185,Harish Choudhary,1990-01-26,ZWQUM2175Y,harishchoudhary.5185@outlook.com,918078672208,"653, MG Road",Privileged,Completed,2025-05-17
CUST_05200,Kavya Mishra,1987-04-03,YPQKG5065O,kavyamishra.5200@gmail.com,919335787054,"73, Station Road",Privileged,Completed,2024-12-09
CUST_05220,Varun Nair,1993-12-02,DHWPT9731B,varunnair.5220@yahoo.com,918128833362,"388, Station Road",Mass Retail,Completed,2022-03-07
CUST_05244,Akash Desai,1993-12-02,BKSZE7952K,akashdesai.5244@yahoo.com,919556743423,"684, Station Road",Privileged,,2025-07-11
CUST_05247,Aditi Nair,1978-03-19,ZFADD4415E,aditinair.5247@yahoo.com,916631814305,"937, Park Street",Mass Retail,Completed,2021-03-23
CUST_05280,Arvind Kulkarni,1978-04-15,NPNJS7573O,arvindkulkarni.5280@gmail.com,917168539647,"25, Lake View Road",Mass Retail,Completed,2025-08-09
CUST_05294,Arvind Bose,1977-02-27,LCFOD8287J,arvindbose.5294@gmail.com,918319408828,"284, Station Road",Mass Retail,Pending,2025-08-13
CUST_05314,Raj Agarwal,2003-06-24,JQCJM3091J,rajagarwal.5314@outlook.com,918271196333,"222, Market Road",Mass Retail,Completed,2024-04-15
CUST_05537,Priya Kumar,1999-08-09,ABCDE123,priyakumar.5537@gmail.com,919921693189,"361, Lake View Road",Mass Retail,Completed,2022-03-07
CUST_05578,Divya Sharma,1953-12-09,ZCGTH6133T,divyasharma.5578@outlook.com,917936626194,"222, Station Road",Privileged,Completed,2022-10-20
CUST_05720,Meera Reddy,1974-10-21,KTGSB7309O,meerareddy.5720@outlook.com,916735022358,"467, Park Street",Privileged,Completed,2021-12-31
CUST_05824,Aditya Agarwal,1951-05-07,CWJRU3541U,adityaagarwal.5824@outlook.com,917393827374,"207, Market Road",Mass Retail,Failed,2025-04-20
CUST_05891,Rahul Singh,1984-10-08,QASTR5132C,rahulsingh.5891@outlook.com,916426225896,"814, Station Road",Privileged,Completed,2024-04-22
CUST_05893,Deepa Menon,1994-05-22,JBOYR1525H,deepamenon.5893@gmail.com,919917751528,"303, Station Road",Mass Retail,Completed,2024-10-21
CUST_05988,Akash Singh,1959-05-09,VYBEX3617R,akashsingh.5988@outlook.com,917723466800,"130, MG Road",Mass Retail,Completed,2021-02-16
CUST_06034,Ishita Rao,1980-08-25,PAN_ERROR,ishitarao.6034@outlook.com,917201393905,"348, Park Street",Mass Retail,Completed,2021-06-06
CUST_06054,Mohan Kulkarni,1951-12-27,TAVSJ5485J,mohankulkarni.6054@yahoo.com,917548064160,"867, Market Road",Mass Retail,Completed,2023-02-20
CUST_06099,Riya Desai,2000-08-18,STGOZ5930Y,riyadesai.6099@apexbankmail.com,919613190822,"28, Station Road",Mass Retail,Completed,2024-11-17
CUST_06126,Sneha Desai,1976-12-16,CHSEA5255M,snehadesai.6126@apexbankmail.com,917466879519,"217, Park Street",Mass Retail,Completed,2023-03-13
CUST_06132,Yash Sharma,1977-06-17,RDKEE7612K,missingdomain,917930076019,"698, Station Road",Mass Retail,Completed,2023-10-25
